idx,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50,0.55,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95,1.00,1.05,1.10,1.15,1.20,1.25,1.30,1.35,1.40,1.45,1.50,1.55,1.60,1.65,1.70,1.75,1.80,1.85,1.90,1.95,2.00
69,4.2872,4.2872,5.7214,5.7214,5.7186,5.7226,5.7053,5.7379,5.6137,5.7254,5.8074,5.7196,5.6316,5.8677,5.8966,5.7826,5.6697,5.5943,5.7123,5.8477,5.8248,5.862,5.7592,5.7809,5.6652,5.7274,5.7726,5.7444,5.7618,5.738,5.7692,5.7003,5.6849,5.7531,5.7404,5.6991,5.8661,5.9181,6.014,6.2272
70,2.5484,2.5484,3.4552,3.4552,3.4551,3.4431,3.0133,3.0484,2.0919,2.6642,2.1528,2.7003,2.5026,2.8238,3.0013,2.8345,2.1116,3.7349,3.7881,3.544,3.6523,3.5401,3.5291,3.5091,3.5588,3.2948,3.5244,2.9581,3.1927,2.9944,2.743,1.2121,1.3358,1.3253,1.4412,2.6355,2.8363,3.4522,3.5066,3.4381
71,2.7308,2.7308,1.1222,1.1222,1.1224,1.1763,1.0121,0.8148,1.2789,1.0786,1.1712,0.9081,1.4786,1.598,1.4302,1.4907,1.3559,1.4749,1.3133,1.3871,1.5585,2.0217,2.0935,1.9217,1.9438,1.9858,1.9161,1.7843,1.7524,1.6944,1.7026,1.7238,1.7456,1.703,1.8255,1.8091,1.8758,2.009,1.9306,1.8602
72,2.3826,2.3826,1.3883,1.3883,1.3697,1.3536,1.2393,0.9191,0.7505,0.9573,1.1315,1.2541,1.4454,1.2877,1.4874,1.6391,1.2522,1.1327,1.242,1.2307,1.0511,1.3041,0.951,0.9294,0.8956,0.7194,0.7618,0.7771,1.0374,0.9971,1.1013,1.1743,1.1028,1.0812,1.1156,1.1884,1.1585,1.2677,1.3816,1.2613
73,13.1893,13.1893,14.4155,14.4155,14.4131,14.5796,14.4788,14.4289,14.1739,14.2403,14.2723,14.5,14.6388,14.6442,14.6273,14.8592,14.8715,14.7222,14.5781,14.7684,14.7592,14.8371,14.5243,14.4549,14.7077,14.6754,14.7087,14.6092,14.4788,14.4067,14.4155,14.3338,14.4114,14.5594,14.4494,14.449,14.3865,14.2673,14.2941,14.3678
74,5.3529,5.3529,3.7404,3.7404,3.7404,3.8019,3.4953,3.3916,3.1725,3.1317,3.1123,3.417,3.4362,3.4031,3.4125,3.3475,3.2728,3.3621,3.2484,3.2541,3.2312,3.2441,3.2441,3.323,3.3231,3.2442,3.2333,3.2397,3.2396,3.2398,3.2392,3.291,3.1905,3.1905,3.1903,3.1904,3.2094,3.2344,3.2095,3.2244
75,3.1203,3.1203,1.4574,1.4574,1.5085,1.5297,1.7481,1.6017,1.7525,1.6734,1.608,1.5792,1.55,1.6534,1.6003,1.7231,1.8218,1.736,1.7892,1.8029,1.6755,1.6888,1.6688,1.7101,1.8211,1.6871,1.631,1.6838,1.6197,1.584,1.6333,1.7751,1.6927,1.5344,1.8502,2.1296,1.9668,2.2124,2.3008,2.2918
76,4.2013,4.2013,1.2288,1.2288,1.3178,1.2759,1.2769,1.6814,1.5166,1.9974,1.9655,2.1527,2.0578,2.0475,1.6285,1.5481,1.0573,1.4068,1.1265,0.9888,0.9992,0.9753,1.0914,1.0752,1.0635,1.077,1.084,1.1555,1.1626,1.293,1.3382,1.3449,1.3377,1.3804,1.3622,1.4025,1.324,1.134,1.2404,1.2573
77,5.1964,5.1964,4.3861,4.3861,4.3861,4.3614,4.3607,4.2677,4.4511,4.4664,4.7473,4.8039,4.8915,4.5941,4.7053,4.8614,4.9943,4.8574,4.9253,4.8456,4.8269,4.8805,4.9534,5.0206,5.0562,4.9814,4.945,4.9024,4.9455,4.9243,4.9531,4.9332,5.0208,4.9771,4.8861,4.9098,4.8871,4.9559,4.9649,4.7945
78,1.2062,1.2062,1.9353,1.9353,1.9341,1.9447,1.9721,1.9151,1.8873,1.8802,1.8647,1.8849,1.9352,1.9053,1.8028,1.7379,1.7492,1.8249,1.8507,2.0043,2.0215,1.969,2.1256,1.9536,1.8862,1.8009,1.7116,1.7498,1.5657,2.019,2.094,2.0755,2.1815,1.8729,1.7242,1.8179,2.0738,2.116,2.0812,1.989
79,7.674,7.674,0.6999,0.6999,0.7002,0.7005,0.7716,0.8666,0.8131,0.7572,0.9838,1.0759,1.1064,1.2932,1.2782,1.2018,1.0621,1.0976,1.0735,0.9767,0.9981,1.0845,1.0039,0.9927,0.7591,0.5993,0.6272,0.6589,0.9009,0.936,0.9301,1.1174,1.0992,1.0704,1.0828,0.9701,0.7816,0.8109,1.1785,1.01
80,5.0317,5.0317,4.9113,4.9113,4.9112,4.9563,5.1071,5.0341,5.2676,5.3442,5.0789,4.9071,4.6496,4.6185,4.6567,4.6445,4.7442,4.7092,5.0273,5.3281,5.0534,4.976,4.9865,5.0166,5.086,5.0701,5.1024,5.1104,5.1529,5.1646,5.05,5.0552,5.0403,5.0999,5.0441,5.1644,5.1683,5.2827,5.3644,5.3112
81,0.6531,0.6531,0.431,0.431,0.4372,0.456,0.4291,0.4349,0.4387,0.4808,0.7672,0.6698,0.7159,0.7267,0.8504,0.6872,0.4976,0.4683,0.5283,0.5315,0.5462,0.6053,0.6574,0.612,0.6117,0.5755,0.5214,0.602,0.6986,0.6899,0.6994,0.7726,0.8211,0.7499,0.7234,0.6915,0.7388,0.6506,0.6246,0.5815
82,7.0345,7.0345,7.6355,7.6355,7.6355,7.6337,7.4554,7.9224,7.5253,7.312,7.737,7.717,7.9758,7.8434,7.643,7.5823,7.5095,7.6571,7.5153,7.4365,7.5012,7.3912,7.3353,7.3327,7.2832,7.2952,7.202,7.1946,7.1809,7.2547,7.1629,7.1777,7.1686,7.2687,7.2013,7.1841,7.1881,7.204,7.174,7.1092
83,3.0368,3.0368,2.7488,2.7488,2.7488,2.7676,2.7123,2.8261,2.9303,2.8872,2.7712,2.7267,2.8086,2.8045,2.8367,2.8283,2.9544,2.9693,2.9814,2.9372,2.9323,2.6549,2.5637,2.3906,2.4057,2.2155,2.2266,2.276,2.1724,2.1549,2.0631,2.2436,2.1737,2.1362,2.0457,2.0574,2.1221,2.1397,2.2409,2.3619
84,3.0252,3.0252,1.3929,1.3929,1.383,1.3638,1.4024,1.478,1.4367,1.4237,1.3822,1.3222,1.3649,1.3211,1.3849,1.3043,1.3033,1.2777,1.2671,1.2791,1.4012,1.3699,1.3946,1.3968,1.439,1.3312,1.4084,1.4584,1.4679,1.5234,1.5778,1.5416,1.565,1.5778,1.5593,1.6497,1.6239,1.6098,1.5461,1.5658
85,3.5853,3.5853,3.6722,3.6722,3.6676,3.6659,3.6747,3.6012,3.6042,3.6323,3.6288,3.5696,3.4705,3.4466,3.5932,3.5098,3.4296,3.4982,3.7174,3.6514,3.6552,3.6375,3.6626,3.6588,3.654,3.654,3.6631,3.63,3.6341,3.6337,3.5724,3.5298,3.5399,3.4602,3.5328,3.5683,3.589,3.5685,3.5625,3.4241
86,1.7581,1.7581,1.5459,1.5459,1.5465,1.4222,1.5103,1.3617,1.3962,1.5541,1.9509,2.3299,2.3755,2.3567,2.454,2.525,2.3979,2.4189,2.1987,2.0063,1.9314,1.7836,1.9216,1.853,1.8967,1.7388,1.7111,2.0657,2.1316,2.0601,2.0387,1.9599,1.907,1.9212,2.0368,1.9988,1.9154,1.9762,1.939,1.8404
87,2.4654,2.4654,0.9144,0.9144,0.9143,0.9211,1.0288,1.1101,2.6168,1.9843,1.9312,1.5163,3.2284,3.4309,3.672,0.8173,2.192,2.0234,1.977,1.6276,1.711,1.5802,2.8759,2.5562,2.3265,1.7795,1.317,1.4132,1.6044,1.5377,1.3947,1.4472,2.4714,2.4194,2.7032,3.0042,2.9793,2.5635,2.4658,2.4909
88,1.6935,1.6935,8.4593,8.4593,8.4593,8.4594,7.7832,7.4161,7.4221,7.3144,7.5837,7.4275,6.8725,6.9043,6.6802,6.3679,6.5499,6.5137,6.3357,6.3301,6.4208,6.2709,6.1899,7.3027,7.3168,7.5923,7.1771,6.7256,8.4693,6.5899,7.15,7.2669,7.9237,8.1579,8.0608,8.5248,8.5528,8.5496,8.7864,5.3552
89,7.55,7.55,1.6817,1.6817,1.6817,1.677,1.7037,1.9048,1.829,2.024,2.0477,1.0864,0.3857,0.2742,0.7548,1.7402,1.0607,1.6523,1.998,2.2794,2.316,2.4452,2.6492,2.6324,2.4904,2.1903,2.3782,2.5064,2.5993,2.7455,2.7751,2.6536,2.8043,2.7663,3.5413,3.5436,3.5343,3.3212,3.3728,3.151
90,1.1033,1.1033,0.9987,0.9987,1.0003,0.7963,0.7584,0.6761,0.7253,0.9055,1.045,1.2111,1.2625,1.074,1.1257,1.0771,0.8968,0.7499,0.8124,0.6985,0.9654,0.9713,0.9985,1.0702,1.1001,1.2136,1.1583,1.1427,1.0874,1.0901,1.1853,1.1539,1.2803,1.3009,1.337,1.3232,1.3119,1.3285,1.3962,1.3759
91,3.7511,3.7511,4.2446,4.2446,4.2446,4.1889,4.2084,4.1184,4.2817,4.192,4.0744,3.8172,3.8738,3.9693,3.8593,3.2073,3.414,3.5294,3.3821,3.3509,3.1788,3.3082,3.161,3.2679,3.3089,3.3605,3.3021,3.4263,3.5608,3.5188,3.723,3.5876,3.2792,3.3137,3.2586,3.1873,3.2181,3.2643,3.1905,3.166
92,6.6195,6.6195,5.6026,5.6026,5.6032,5.6453,5.6388,5.667,5.3925,5.3299,5.6237,5.9874,5.8404,5.6006,5.77,5.5957,5.3543,5.3363,5.1618,4.7757,4.7471,4.732,5.0183,4.8925,4.9215,4.982,5.2135,5.4081,5.4701,5.3978,5.3566,5.5998,5.5201,5.59,5.5648,5.5416,5.555,5.6348,5.4896,5.5618
93,4.7052,4.7052,2.9012,2.9012,2.9046,2.7602,2.8058,2.6849,1.7264,1.6019,1.7543,2.2019,2.383,2.57,2.4431,2.3395,2.3847,2.3049,2.0651,2.1265,1.8469,2.189,2.1732,1.945,2.0119,1.9308,1.9675,2.0833,2.0087,1.6594,1.4872,1.5633,1.5253,1.4868,1.513,1.6991,1.5361,1.5113,1.375,1.3241
94,2.2975,2.2975,1.1288,1.1288,1.1308,1.0942,1.0491,1.1101,1.2642,1.3104,1.1849,1.2179,0.9788,1.2384,1.2647,1.1806,1.0963,1.2606,1.2234,1.3361,1.2237,1.1329,1.1522,1.0305,1.065,0.9647,1.0048,1.1667,1.1507,0.975,1.144,1.2234,1.2473,0.9932,0.802,1.0678,1.0381,1.1768,1.2591,1.2498
95,6.2118,6.2118,2.9955,2.9955,2.9955,2.9946,3.0064,2.9948,2.9918,2.8446,2.8392,2.9092,2.9807,2.953,2.9611,2.9115,2.939,2.8491,2.8985,2.8462,2.8798,2.8576,2.8965,2.9589,3.0694,3.0685,3.0906,3.1136,3.2359,3.3029,3.3142,3.2982,3.3037,3.2891,3.3324,3.45,3.5741,3.7224,3.7577,3.6574
96,4.0351,4.0351,3.4709,3.4709,3.4706,3.4865,3.6051,3.4979,3.7493,3.439,3.4255,2.6265,1.0122,1.2504,3.2597,2.5469,2.2003,2.0396,3.1732,4.1838,4.1136,4.2712,4.363,4.2779,4.3271,4.3566,4.4093,4.5535,4.7251,4.6426,4.7759,4.7714,4.7935,4.7659,4.7167,4.7657,4.7924,4.7501,4.7936,4.9286
97,4.0405,4.0405,5.0814,5.0814,5.0874,5.0898,5.0741,5.1109,5.2087,5.2426,5.3323,5.4171,5.3123,5.2257,5.1604,5.1519,5.0859,4.934,5.0915,5.2612,5.2418,5.2496,5.2046,5.2286,5.3543,5.2689,5.2514,5.2195,5.2838,5.3764,5.1826,5.1133,5.1856,5.2288,5.1794,5.0752,4.9828,4.9839,5.1068,5.0217
98,2.904,2.904,4.9399,4.9399,4.9388,4.877,4.6878,4.5474,4.5409,4.4656,4.4633,4.3353,4.5048,4.3127,4.1126,3.9513,4.1252,3.8255,4.093,4.1863,4.0596,4.0014,4.0209,4.0726,4.0868,4.1296,4.1037,4.1138,3.8002,3.973,3.7967,3.7096,3.8111,3.7207,3.6962,3.6683,3.9202,3.9565,3.8832,3.7664
99,6.2517,6.2517,5.3712,5.3712,5.3805,5.3686,5.4482,5.4216,5.4212,5.4027,5.5132,5.3754,5.33,5.2738,5.3497,5.423,5.5308,5.8008,5.6544,5.3255,5.5372,5.933,5.9776,5.8818,5.8773,5.8425,5.9779,6.3279,6.3681,6.2846,6.2283,6.2599,6.3146,6.2432,6.3054,6.2608,6.4124,6.3882,6.4046,6.4039
100,3.3838,3.3838,9.7935,9.7935,9.7876,9.7612,9.8978,10.0657,9.8695,9.8724,9.8816,9.9152,9.5564,8.8121,7.9396,7.4174,6.4752,6.0986,7.16,7.0763,7.2162,6.8728,6.7222,6.2038,5.9583,5.4659,5.0228,4.4709,4.1934,3.8389,3.3802,3.4085,3.4042,3.1792,2.987,2.763,2.6821,2.6429,2.1026,2.0861
101,3.6197,3.6197,1.8315,1.8315,1.8315,1.7795,1.5407,1.4378,1.0439,1.2971,1.9116,2.0097,2.0349,1.9496,1.5858,3.8903,4.0831,4.7061,4.5086,4.616,4.6126,4.6628,4.7006,4.7336,4.8423,5.0679,5.0101,5.0151,4.8993,5.0773,3.1657,5.282,3.2296,2.7365,2.8443,1.834,1.7876,1.7788,1.7357,1.6403
102,1.1745,1.1745,1.1892,1.1892,1.1855,1.2619,1.237,1.2237,1.3847,1.4432,1.5132,1.4428,1.5169,1.5562,1.4669,1.4906,1.4438,1.2635,1.0458,0.9903,1.0169,1.0324,0.8788,0.8778,1.0759,1.1477,1.0414,1.04,0.9675,1.0937,1.1644,1.0203,1.0436,1.1478,1.1361,1.1237,1.2464,1.478,1.2161,1.1835
103,1.8994,1.8994,1.1616,1.1616,1.1616,1.1579,1.1952,1.1711,1.2059,1.1464,1.0894,1.1064,1.1036,1.1384,1.0598,0.9868,0.943,1.062,1.0705,1.1921,1.1805,1.1282,1.0417,1.1252,1.1142,1.1595,1.1722,1.128,1.0843,1.1508,1.1458,1.116,1.1407,1.1726,1.2218,1.2576,1.2802,1.3294,1.3078,1.2201
104,7.4896,7.4896,2.9006,2.9006,2.9006,2.9151,3.0894,2.9884,2.7998,2.6974,2.4068,2.4336,2.3056,2.5187,2.6564,2.5066,2.1916,2.219,2.2046,2.0526,2.1564,2.0471,1.8853,1.5713,1.6008,1.3905,1.4506,1.2879,1.2368,1.1922,1.1516,1.1706,1.2214,1.1879,1.1918,1.1834,1.423,1.414,1.3816,1.3772
105,0.8614,0.8614,0.6261,0.6261,0.6261,0.63,0.6429,0.6587,0.651,0.6726,0.7021,0.7218,0.7702,0.7127,0.692,0.7163,0.7828,0.7438,0.7002,0.6425,0.6516,0.724,0.6809,0.6632,0.6459,0.6717,0.6544,0.6547,0.5984,0.5677,0.5762,0.5417,0.6481,0.5474,0.5129,0.6166,0.7457,0.6102,0.6774,0.6528
106,5.7634,5.7634,5.8414,5.8414,5.8416,5.8006,5.8806,5.3483,5.2567,5.6473,5.4207,5.122,5.1261,5.1225,4.7639,5.0244,5.4431,5.0966,4.7037,4.2501,3.9593,4.3102,4.2931,4.1875,4.3856,4.5932,4.3539,4.9226,4.3692,4.068,4.1463,4.1186,4.1784,4.1624,3.7527,3.9132,4.3539,4.4057,4.3263,4.1105
107,6.768,6.768,4.6376,4.6376,4.6328,3.375,4.158,3.4122,3.1335,3.1481,2.9347,2.051,3.1367,2.4795,2.2535,1.8946,1.7336,4.7436,4.3774,4.5077,1.6683,1.9317,2.0398,2.8163,2.9173,2.9797,3.1271,3.1586,2.84,3.3554,4.1146,3.7998,4.2824,3.3658,3.3864,3.3421,4.0712,3.4493,4.2588,4.1835
108,2.3542,2.3542,2.2647,2.2647,2.2647,2.3348,2.271,2.2241,2.1665,2.1001,1.97,2.1123,2.032,2.1873,2.2278,2.2012,2.173,2.0662,2.0219,2.0602,2.0833,2.0175,2.0271,2.0465,2.029,2.0446,2.0697,2.0722,2.0454,2.0157,2.0317,2.0643,2.1164,2.152,2.1216,2.1712,2.1996,2.2205,2.2061,2.2231
109,1.9336,1.9336,0.5556,0.5556,0.5556,0.5513,0.4949,0.4959,0.5061,0.556,0.583,0.7195,0.697,0.6385,0.8988,1.1821,1.1244,1.194,1.1807,1.4458,1.6688,1.6614,1.7919,1.7118,1.7589,1.8674,2.0423,1.9597,1.9787,1.8768,1.6177,1.7028,1.5793,1.6364,1.666,1.7322,1.7088,1.6166,1.5104,1.6278
110,3.4209,3.4209,5.0545,5.0545,4.9928,4.9719,4.9049,4.9068,5.025,5.0136,4.867,4.7377,4.638,4.82,4.9831,5.0582,4.9495,4.9892,4.8914,4.9652,4.9986,4.8541,4.7102,4.7088,4.6784,4.713,4.6776,4.6903,4.6989,4.6747,4.5545,4.5911,4.5063,4.5515,4.5183,4.4799,4.6011,4.5548,4.6327,4.6617
111,0.52,0.52,0.2249,0.2249,0.2196,0.1183,0.1275,0.1992,0.0852,0.3995,0.2793,0.6696,0.1348,0.4458,0.2636,0.3421,0.4258,0.3011,0.3081,0.1658,0.1875,0.0919,0.1198,0.216,0.395,0.2764,0.4165,0.3543,0.416,0.5114,0.491,0.5186,0.2383,0.1773,0.2108,0.2046,0.2758,0.3605,0.3049,0.3263
112,2.9653,2.9653,2.1529,2.1529,2.1082,2.0912,2.0564,2.1185,2.1251,2.1745,2.2164,2.3241,2.0915,2.1242,2.086,2.3996,2.2551,2.5575,2.0354,2.1117,2.0913,2.1196,2.3522,2.1345,2.0305,2.1027,2.1369,2.2705,2.2383,2.1509,2.1945,2.1261,2.2797,2.2917,2.3537,2.1964,2.2657,2.2591,2.2961,2.3193
113,2.927,2.927,1.6684,1.6684,1.6684,1.6971,1.7096,1.7634,1.8811,1.9397,1.9604,1.9731,1.9934,1.7425,1.4747,1.6398,1.6315,1.6947,1.8883,1.9539,1.685,1.7831,1.7153,1.4909,1.6404,1.6015,1.7425,1.6961,1.3643,1.3464,1.2623,1.1314,1.4342,1.5648,1.5744,1.5873,1.5912,1.6947,1.7348,2.0425
114,15.3535,15.3535,15.8078,15.8078,15.8192,15.8706,15.9711,16.0415,16.0195,16.0365,16.1425,15.9768,15.7714,15.93,15.9139,15.9082,15.8073,15.8431,15.7125,15.7165,15.831,15.8013,15.7841,15.9531,16.0589,16.0821,16.1095,15.917,15.7931,15.7973,15.6518,15.7339,15.7267,15.7343,15.5909,15.6785,15.7571,15.7703,15.7307,15.6364
115,4.3924,4.3924,1.6509,1.6509,1.6509,1.6509,1.6509,1.8861,1.8976,1.9005,1.9669,1.9407,1.6907,1.4183,1.6197,1.7041,1.8484,2.1857,2.0753,1.7311,1.736,1.6687,1.869,2.194,1.7043,1.7764,1.2849,1.1494,1.3044,1.865,1.7887,1.1894,1.9026,1.9334,1.9321,1.9352,1.8813,1.897,1.7061,1.6698
116,4.7806,4.7806,4.9486,4.9486,4.9486,4.9486,4.8683,4.7471,4.7459,5.2063,5.5853,5.569,5.3759,5.6481,4.7458,4.3623,4.5976,5.3991,4.8741,5.1973,5.1932,5.1275,5.1067,3.4322,2.2631,4.0978,3.6646,6.3261,6.2054,5.9815,5.498,2.6298,1.7923,1.7221,2.7182,2.5287,2.8287,3.5542,4.3948,4.0268
117,6.2974,6.2974,13.4916,13.4916,13.4912,13.4893,12.0933,13.2754,15.2109,14.2727,14.3284,15.0272,14.9845,15.0308,14.5549,14.5943,14.6389,15.902,16.7469,17.8636,18.0135,18.3521,18.4245,18.1735,18.071,18.2201,18.3277,18.1195,18.1195,18.1203,18.1198,18.1203,18.4774,18.7482,18.7482,18.4786,18.7482,18.4765,18.3018,18.3465
118,3.6126,3.6126,3.982,3.982,3.9652,3.908,3.7319,3.7683,3.6663,3.981,4.2241,4.1466,4.1525,4.0258,3.8196,3.6748,3.7437,3.69,3.5563,3.595,3.5075,3.4233,3.5016,3.4659,3.1853,3.3135,3.2825,3.2667,3.3456,3.4664,3.4379,3.4021,3.3895,3.2572,3.2599,3.4601,3.262,3.4465,3.6079,3.7358
119,1.3798,1.3798,3.1917,3.1917,3.2301,3.2093,3.6343,3.9762,4.5295,4.2213,3.6018,4.1463,4.2204,4.3762,4.0507,3.4853,3.984,3.1622,3.6123,4.1883,4.4148,4.9046,4.9317,4.9392,4.9561,4.766,4.9624,6.0123,5.8533,6.2715,6.3268,7.392,7.5559,8.0655,8.4765,8.4163,8.7586,8.7997,8.5491,9.7504
120,2.1616,2.1616,0.73,0.73,0.731,0.5357,0.9778,0.8141,0.8822,1.3019,0.9046,1.2441,1.3025,1.1376,1.4415,1.5393,2.0748,3.3838,3.385,3.0444,2.6873,2.2828,2.6634,2.799,2.2121,0.2051,1.5487,1.8418,0.6818,3.4247,2.4869,3.0911,4.1294,4.2047,4.6874,4.6944,4.0528,3.8701,4.0203,0.3781
121,3.1097,3.1097,2.836,2.836,2.8361,2.7745,2.7699,2.6299,2.7124,2.684,3.0753,3.3213,3.0686,3.6072,3.1073,2.9345,2.9864,3.0155,2.9854,3.1127,3.1983,2.5707,2.9977,2.8916,2.9803,3.1668,2.6567,2.708,2.2662,1.0863,1.9831,1.9848,2.0963,3.0051,2.5326,2.8325,3.0978,3.4218,3.7008,3.6419
122,5.5083,5.5083,8.5915,8.5915,8.8181,8.7513,8.8707,9.8986,9.4581,8.0456,6.7628,8.0173,8.1666,13.0825,11.3672,11.4363,11.1743,11.9067,7.5261,8.0906,8.5382,7.7611,7.6203,8.3578,9.0998,9.3579,9.7029,9.4357,9.6255,7.6728,7.9714,7.466,7.7507,7.9968,8.2616,8.4638,7.8585,7.5449,8.4249,8.4087
123,1.4363,1.4363,4.6024,4.6024,4.6024,6.1364,5.156,3.2275,4.2528,4.84,4.5368,6.0989,5.2279,6.1181,6.5248,6.4113,10.682,11.7427,11.8613,12.1711,11.7305,8.4452,7.9533,8.2254,8.45,7.4687,7.4662,11.7668,11.7645,7.7689,8.587,8.3713,7.8799,8.0846,8.6904,8.2691,7.3114,7.8726,7.7634,5.2881
124,5.7777,5.7777,4.9575,4.9575,4.9575,5.0945,5.098,5.1409,5.2251,4.8547,4.7908,4.8948,4.8642,5.1693,5.5717,5.5741,5.5558,5.7256,5.7103,5.7586,6.127,5.9864,5.9609,6.1023,6.0157,5.8104,5.8336,5.6427,5.8559,5.8761,5.6813,5.7884,5.8298,5.5516,5.4833,5.4044,5.5213,5.6959,5.6213,5.3061
125,3.5233,3.5233,1.7291,1.7291,1.7334,1.7333,1.9041,1.7887,1.6933,1.6126,1.2595,1.1212,0.8924,0.8414,0.6642,0.4752,0.1839,0.1488,0.3114,0.0505,0.1988,0.3348,0.442,0.406,0.4074,0.2835,0.3241,0.3227,0.5481,0.649,0.5653,0.4977,0.4615,0.6066,0.6091,0.6417,0.6738,0.7359,0.7886,0.6776
126,1.8504,1.8504,1.6569,1.6569,1.6569,1.5634,1.6463,1.5574,1.5359,1.6961,1.7796,1.7616,1.812,1.858,1.7987,1.7675,1.7809,1.7537,1.826,1.8727,1.7843,1.7425,1.7331,1.657,1.6298,1.6916,1.7949,1.8578,1.7788,1.7501,1.7858,1.7813,1.8113,1.795,1.7316,1.7416,1.7431,1.7275,1.7295,1.6303
127,1.9314,1.9314,3.8918,3.8918,3.8918,3.8936,3.9078,3.8605,3.8138,3.924,3.7525,3.9463,3.7659,3.8319,3.8836,3.6582,3.8136,3.7745,3.6969,3.8542,3.8406,3.8149,3.773,3.5597,4.2991,4.1758,3.9936,3.8547,3.714,3.7897,4.8582,4.7041,4.6694,4.6524,3.5972,2.5071,2.0319,1.9368,2.1277,3.2661
128,0.8653,0.8653,4.355,4.355,4.355,4.3586,4.4557,4.5819,4.8272,5.663,6.346,5.8637,6.7836,6.8226,3.8613,3.9697,4.0584,3.5866,3.0373,2.8136,2.7086,2.8974,2.7655,3.5545,2.6637,2.5737,2.6205,1.9444,1.5191,1.5876,2.2568,2.3819,2.3966,2.2741,2.0317,2.0444,1.6543,1.7214,1.6875,1.389
129,0.1762,0.1762,4.0003,4.0003,4.0003,3.9507,3.9418,3.9449,4.0439,4.1163,4.2333,4.287,4.256,4.0962,4.3171,3.4261,1.5186,1.5261,1.0402,2.6784,2.6254,1.3197,1.2577,1.1481,1.3608,1.5483,1.4944,1.2486,1.1743,1.7535,1.9219,1.5547,0.5358,1.1394,1.0927,0.9324,0.3266,0.2944,0.1886,0.2156
130,1.6596,1.6596,1.7795,1.7919,1.7923,1.7633,1.8247,1.792,1.7193,1.5156,1.5667,1.6565,1.4646,1.4591,1.2504,1.4391,1.4171,1.4842,1.51,1.0924,1.0524,1.0872,1.413,1.0982,0.9783,1.1363,1.2107,1.2444,1.1836,1.0442,1.0158,1.1467,1.1321,1.2336,1.054,1.6337,1.5284,1.4584,1.5833,1.7129
131,0.6652,0.6652,2.4613,2.4613,2.4631,2.4861,2.5436,2.4111,2.111,2.2613,1.6988,1.4664,1.4029,1.4946,1.3842,1.234,1.3408,1.438,1.6897,1.8012,1.7957,1.8594,1.8008,1.5794,1.5049,1.4107,1.4107,1.2537,1.2452,1.1456,1.1149,1.0196,0.9305,0.8671,0.895,1.0447,1.0275,1.0454,1.0391,1.0887
132,2.8069,2.8069,7.7024,7.7024,7.7301,7.7087,7.7201,7.5725,7.6806,7.7618,7.9063,7.9058,7.8686,7.8543,7.7685,7.6412,7.8606,8.1036,8.5525,8.6314,8.7056,9.0772,9.5251,9.5938,9.6187,9.724,9.8658,9.8917,9.7138,9.4889,10.6559,10.1937,9.836,9.874,9.9294,10.177,10.3746,10.2812,10.1732,10.4079
133,4.5734,4.5734,1.1645,1.1645,1.1726,1.1611,1.1515,1.1085,1.1062,1.1056,1.1548,1.271,1.2925,1.3521,1.2803,1.3066,1.279,1.2969,1.2614,1.4111,1.3697,1.4209,1.5084,1.5571,1.7548,2.0388,2.1786,2.3918,2.3905,2.4135,2.2928,2.3766,2.2057,2.1612,2.1563,2.0816,2.0734,2.0138,1.8432,1.8303
134,1.0871,1.0871,0.8297,0.8297,0.8297,0.8297,0.8216,0.8028,0.7909,0.7838,0.8286,0.9659,0.9398,0.7606,0.8483,0.9244,0.8116,0.8778,0.8808,0.7583,0.8504,0.8567,0.7918,0.7866,0.7939,0.7449,0.7202,0.7267,0.7229,0.6301,0.63,0.7419,0.7856,0.9585,1.1853,1.0842,1.4126,1.5218,1.6038,1.5903
135,1.2143,1.2143,1.1399,1.1399,1.1373,1.0966,1.1588,1.0936,1.1219,0.9352,1.0238,1.043,1.1357,1.1502,1.1031,1.046,1.0011,0.9837,1.0992,1.0839,1.0862,1.0826,0.9743,1.0767,1.1577,1.0003,0.9015,1.0273,0.9877,0.9626,0.9355,0.8886,0.7437,0.8144,0.809,0.8655,0.8287,0.8698,0.8789,0.8822
136,4.216,4.216,1.2704,1.2704,1.2723,1.7742,2.2149,1.4468,0.7585,4.4077,5.1022,5.8089,5.5956,5.3069,5.7275,5.9842,5.9781,5.4344,5.762,5.2564,5.3155,0.7287,0.8386,0.3726,0.5027,0.7026,0.9362,1.0488,4.3555,4.9048,4.9551,5.163,5.1685,5.1357,4.8536,4.8171,4.8763,5.3682,5.4815,5.3776
137,4.8142,4.8142,5.8601,5.8601,5.8679,5.8704,5.8222,5.8543,5.8242,5.774,5.7379,5.6419,5.6354,5.6903,5.8291,5.4021,5.2413,5.7533,5.765,5.8412,5.8808,5.877,5.8449,5.3553,5.6095,5.6222,5.6135,5.601,5.5749,5.6776,5.6547,5.6622,5.4843,5.5053,5.5356,5.5069,5.9825,6.0054,6.2122,6.2226
